nct_id,is_fda_regulated,is_section_801
NCT01279798,true,true
NCT01275313,true,true
NCT01274429,true,true
NCT01268501,true,true
NCT01261507,true,true
NCT01261403,true,true
NCT01256684,true,true
NCT01255137,true,true
NCT01254292,true,true
NCT01250769,true,true
NCT01250587,true,true
NCT01250912,true,true
NCT01248221,true,true
NCT01241708,true,true
NCT01224327,true,true
NCT01220609,true,true
NCT01220258,true,true
NCT01215253,true,true
NCT01215227,true,true
NCT01211782,true,true
NCT01209182,true,true
NCT01209078,true,true
NCT01209013,true,true
NCT01199263,true,true
NCT01195103,true,true
NCT01190813,true,true
NCT01190150,true,true
NCT01189227,true,true
NCT01186705,true,true
NCT01180647,true,true
NCT01180400,true,true
NCT01168232,true,true
NCT01165229,true,true
NCT01164722,true,true
NCT01161134,true,true
NCT01149954,true,true
NCT01147016,true,true
NCT01146535,true,true
NCT01146509,true,true
NCT01137708,true,true
NCT01136382,true,true
NCT01133756,true,true
NCT01130246,true,true
NCT01129856,true,true
NCT01124370,true,true
NCT01122264,true,true
NCT01121211,true,true
NCT01120561,true,true
NCT01119937,true,true
NCT01118299,true,true
NCT01118273,true,true
NCT01116687,true,true
NCT01116401,true,true
NCT01115855,true,true
NCT01111539,true,true
NCT01097850,true,true
NCT01094886,true,true
NCT01093625,true,true
NCT01093079,true,true
NCT01081223,true,true
NCT01080157,true,true
NCT01080443,true,true
NCT01079910,true,true
NCT01077986,true,true
NCT01076088,true,true
NCT01073878,true,true
NCT01066767,true,true
NCT01062464,true,true
NCT01059773,true,true
NCT01057134,true,true
NCT01056965,true,true
NCT01055444,true,true
NCT01050842,true,true
NCT01048905,true,true
NCT01047774,true,true
NCT01046864,true,true
NCT01030783,true,true
NCT01026831,true,true
NCT01026233,true,true
NCT01016236,true,true
NCT01014988,true,true
NCT01014975,true,true
NCT01014091,true,true
NCT01007292,true,true
NCT01004419,true,true
NCT01003769,true,true
NCT01002573,true,true
NCT01001715,true,true
NCT00998699,true,true
NCT00995878,true,true
NCT00988598,true,true
NCT00987480,true,true
NCT00985192,true,true
NCT00982488,true,true
NCT00982228,true,true
NCT00981825,true,true
NCT00979251,true,true
NCT00972244,true,true
NCT00970307,true,true
NCT00968656,true,true
NCT00968617,true,true
NCT00963196,true,true
NCT00962390,true,true
NCT00962260,true,true
NCT00961961,true,true
NCT00959322,true,true
NCT00952848,true,true
NCT00945139,true,true
NCT00944229,true,true
NCT00943592,true,true
NCT00942942,true,true
NCT00940407,true,true
NCT00939055,true,true
NCT00938431,true,true
NCT00935987,true,true
NCT00931710,true,true
NCT00922883,true,true
NCT00921947,true,true
NCT00916643,true,true
NCT00915356,true,true
NCT00914823,true,true
NCT00911573,true,true
NCT00911144,true,true
NCT00910910,true,true
NCT00909363,true,true
NCT00906126,true,true
NCT00905307,true,true
NCT00904592,true,true
NCT00898352,true,true
NCT00896168,true,true
NCT00896064,true,true
NCT00884325,true,true
NCT00884234,true,true
NCT00877682,true,true
NCT00876395,true,true
NCT00875693,true,true
NCT00873509,true,true
NCT00864942,true,true
NCT00864097,true,true
NCT00861848,true,true
NCT00861744,true,true
NCT00851786,true,true
NCT00851591,true,true
NCT00848484,true,true
NCT00848302,true,true
NCT00845299,true,true
NCT00840346,true,true
NCT00837434,true,true
NCT00837291,true,true
NCT00831441,true,true
NCT00827125,true,true
NCT00826150,true,true
NCT00824616,true,true
NCT00824018,true,true
NCT00817622,true,true
NCT00817414,true,true
NCT00814138,true,true
NCT00813098,true,true
NCT00812435,true,true
NCT00808249,true,true
NCT00805948,true,true
NCT00804687,true,true
NCT00803283,true,true
NCT00802945,true,true
NCT00802841,true,true
NCT00802347,true,true
NCT00801034,true,true
NCT00800046,true,true
NCT00790426,true,true
NCT00789737,true,true
NCT00788372,true,true
NCT00787969,true,true
NCT00785577,true,true
NCT00784147,true,true
NCT00782795,true,true
NCT00782548,true,true
NCT00781456,true,true
NCT00780403,true,true
NCT00780377,true,true
NCT00779467,true,true
NCT00767000,true,true
NCT00764699,true,true
NCT00760903,true,true
NCT00760617,true,true
NCT00759993,true,true
NCT00757770,true,true
NCT00756106,true,true
NCT00754091,true,true
NCT00753480,true,true
NCT00751179,true,true
NCT00747032,true,true
NCT00744848,true,true
NCT00741455,true,true
NCT00729183,true,true
NCT00729157,true,true
NCT00724503,true,true
NCT00714103,true,true
NCT00709371,true,true
NCT00703053,true,true
NCT00700635,true,true
NCT00699049,true,true
NCT00697125,true,true
NCT00685126,true,true
NCT00683969,true,true
NCT00683163,true,true
NCT00680758,true,true
NCT00678743,true,true
NCT00674895,true,true
NCT00669162,true,true
NCT00667082,true,true
NCT00665834,true,true
NCT00664248,true,true
NCT00661622,true,true
NCT00655291,true,true
NCT00654524,true,true
NCT00652808,true,true
NCT00652301,true,true
NCT00649948,true,true
NCT00649779,true,true
NCT00648817,true,true
NCT00648700,true,true
NCT00645671,true,true
NCT00644943,true,true
NCT00643201,true,true
NCT00637793,true,true
NCT00636246,true,true
NCT00634829,true,true
NCT00633412,true,true
NCT00631943,true,true
NCT00631072,true,true
NCT00630331,true,true
NCT00627575,true,true
NCT00625898,true,true
NCT00624819,true,true
NCT00622401,true,true
NCT00621946,true,true
NCT00620776,true,true
NCT00619619,true,true
NCT00619476,true,true
NCT00618657,true,true
NCT00617162,true,true
NCT00612742,true,true
NCT00607711,true,true
NCT00605683,true,true
NCT00604760,true,true
NCT00603278,true,true
NCT00596830,true,true
NCT00589212,true,true
NCT00588471,true,true
NCT00585559,true,true
NCT00585117,true,true
NCT00585104,true,true
NCT00584090,true,true
NCT00583375,true,true
NCT00582907,true,true
NCT00581230,true,true
NCT00578227,true,true
NCT00574769,true,true
NCT00571324,true,true
NCT00569387,true,true
NCT00554463,true,true
NCT00553475,true,true
NCT00548587,true,true
NCT00546637,true,true
NCT00540722,true,true
NCT00535626,true,true
NCT00535509,true,true
NCT00534118,true,true
NCT00529516,true,true
NCT00529373,true,true
NCT00520936,true,true
NCT00519649,true,true
NCT00517868,true,true
NCT00512486,true,true
NCT00510263,true,true
NCT00507819,true,true
NCT00503841,true,true
NCT00503204,true,true
NCT00501618,true,true
NCT00500539,true,true
NCT00500370,true,true
NCT00499681,true,true
NCT00495495,true,true
NCT00489008,true,true
NCT00482625,true,true
NCT00475150,true,true
NCT00474487,true,true
NCT00474123,true,true
NCT00474045,true,true
NCT00471354,true,true
NCT00465803,true,true
NCT00460187,true,true
NCT00459056,true,true
NCT00455715,true,true
NCT00454220,true,true
NCT00454194,true,true
NCT00452426,true,true
NCT00451698,true,true
NCT00449670,true,true
NCT00445965,true,true
NCT00445770,true,true
NCT00441259,true,true
NCT00441168,true,true
NCT00430027,true,true
NCT00429858,true,true
NCT00427856,true,true
NCT00425646,true,true
NCT00425100,true,true
NCT00423891,true,true
NCT00417612,true,true
NCT00416195,true,true
NCT00412074,true,true
NCT00411398,true,true
NCT00403494,true,true
NCT00403234,true,true
NCT00403000,true,true
NCT00399763,true,true
NCT00393991,true,true
NCT00392288,true,true
NCT00392054,true,true
NCT00391612,true,true
NCT00385580,true,true
NCT00383760,true,true
NCT00383331,true,true
NCT00378833,true,true
NCT00377637,true,true
NCT00377572,true,true
NCT00377065,true,true
NCT00376870,true,true
NCT00370331,true,true
NCT00367016,true,true
NCT00366093,true,true
NCT00364754,true,true
NCT00361231,true,true
NCT00357500,true,true
NCT00357279,true,true
NCT00350857,true,true
NCT00348595,true,true
NCT00346957,true,true
NCT00338455,true,true
NCT00338052,true,true
NCT00333125,true,true
NCT00331799,true,true
NCT00324870,true,true
NCT00322231,true,true
NCT00318214,true,true
NCT00317642,true,true
NCT00313053,true,true
NCT00310388,true,true
NCT00308308,true,true
NCT00306592,true,true
NCT00306163,true,true
NCT00298857,true,true
NCT00295932,true,true
NCT00295776,true,true
NCT00284128,true,true
NCT00283283,true,true
NCT00281502,true,true
NCT00272909,true,true
NCT00272649,true,true
NCT00267865,true,true
NCT00268723,true,true
NCT00267592,true,true
NCT00252720,true,true
NCT00251407,true,true
NCT00247273,true,true
NCT00245011,true,true
NCT00242710,true,true
NCT00232596,true,true
NCT00231790,true,true
NCT00231244,true,true
NCT00227474,true,true
NCT00216047,true,true
NCT00004408,true,true
NCT00210899,true,true
NCT00201461,true,true
NCT00197054,true,true
NCT00195676,true,true
NCT00194012,true,true
NCT00183339,true,true
NCT00181701,true,true
NCT00179673,true,true
NCT00178464,true,true
NCT00168428,true,true
NCT00166010,true,true
NCT00162123,true,true
NCT00141726,true,true
NCT00135707,true,true
NCT00132730,true,true
NCT00130312,true,true
NCT00118157,true,true
NCT00117481,true,true
NCT00115076,true,true
NCT00106353,true,true
NCT00103662,true,true
NCT00102596,true,true
NCT00101725,true,true
NCT00100828,true,true
NCT00099788,true,true
NCT00099229,true,true
NCT00096018,true,true
NCT00095069,true,true
NCT00094861,true,true
NCT00093756,true,true
NCT00093496,true,true
NCT00092313,true,true
NCT00092209,true,true
NCT00092040,true,true
NCT00090103,true,true
NCT00084214,true,true
NCT00083720,true,true
NCT00083161,true,true
NCT00080483,true,true
NCT00077129,true,true
NCT00073463,true,true
NCT00072943,true,true
NCT00072046,true,true
NCT00069784,true,true
NCT00065728,true,true
NCT00063388,true,true
NCT00062062,true,true
NCT00058422,true,true
NCT00057720,true,true
NCT00057798,true,true
NCT00057577,true,true
NCT00053053,true,true
NCT00051168,true,true
NCT00050986,true,true
NCT00049517,true,true
NCT00049127,true,true
NCT00048061,true,true
NCT00033033,true,true
NCT00025883,true,true
NCT00025506,true,true
NCT00014989,true,true
NCT00011960,true,true
NCT00006864,true,true
NCT00006237,true,true
NCT00004899,true,true
NCT00004078,true,true
NCT00003050,true,true
NCT00002475,true,true
NCT00000198,true,true
NCT03007394,true,true
NCT03006380,true,true
NCT03005028,true,true
NCT02995421,true,true
NCT02990793,true,true
NCT02988115,true,true
NCT02985801,true,true
NCT02985749,true,true
NCT02985736,true,true
NCT02982057,true,true
NCT02981602,true,true
NCT02978222,true,true
NCT02973165,true,true
NCT02972970,true,true
NCT02972892,true,true
NCT02969018,true,true
NCT02965716,true,true
NCT02964338,true,true
NCT02962102,true,true
NCT02961894,true,true
NCT02959476,true,true
NCT02959268,true,true
NCT02958800,true,true
NCT02955589,true,true
NCT02953886,true,true
NCT02926495,true,true
NCT02925117,true,true
NCT02922985,true,true
NCT02921932,true,true
NCT02918149,true,true
NCT02915016,true,true
NCT02908516,true,true
NCT02906917,true,true
NCT02881567,true,true
NCT02877927,true,true
NCT02873182,true,true
NCT02863861,true,true
NCT02863796,true,true
NCT02863198,true,true
NCT02856581,true,true
NCT02853617,true,true
NCT02845674,true,true
NCT02843659,true,true
NCT02839265,true,true
NCT02833207,true,true
NCT02831881,true,true
NCT02829177,true,true
NCT02825251,true,true
NCT02822092,true,true
NCT02816736,true,true
NCT02813577,true,true
NCT02808494,true,true
NCT02802241,true,true
NCT02801162,true,true
NCT02795676,true,true
NCT02795117,true,true
NCT02793908,true,true
NCT02788227,true,true
NCT02783508,true,true
NCT02778061,true,true
NCT02772744,true,true
NCT02767427,true,true
NCT02765867,true,true
NCT02758340,true,true
NCT02746328,true,true
NCT02737436,true,true
NCT02731846,true,true
NCT02731690,true,true
NCT02720029,true,true
NCT02572817,true,true
NCT02716428,true,true
NCT01999920,true,true
NCT02710422,true,true
NCT02707055,true,true
NCT02706249,true,true
NCT00005970,true,true
NCT02701283,true,true
NCT02697292,true,true
NCT02694523,true,true
NCT02683941,true,true
NCT02678416,true,true
NCT02675751,true,true
NCT02674568,true,true
NCT02662634,true,true
NCT02659397,true,true
NCT02657863,true,true
NCT02656485,true,true
NCT02649608,true,true
NCT02647866,true,true
NCT02643420,true,true
NCT02642029,true,true
NCT02638389,true,true
NCT02637531,true,true
NCT02634827,true,true
NCT02634814,true,true
NCT02633527,true,true
NCT02624596,true,true
NCT02620982,true,true
NCT02619201,true,true
NCT02615249,true,true
NCT02614469,true,true
NCT02614456,true,true
NCT02608775,true,true
NCT02607124,true,true
NCT02606760,true,true
NCT02605525,true,true
NCT02604199,true,true
NCT02601209,true,true
NCT02600793,true,true
NCT02596503,true,true
NCT02592876,true,true
NCT02590523,true,true
NCT02582099,true,true
NCT02567695,true,true
NCT02567682,true,true
NCT02564978,true,true
NCT02561312,true,true
NCT02554942,true,true
NCT02548351,true,true
NCT02542852,true,true
NCT02541214,true,true
NCT02534038,true,true
NCT02533778,true,true
NCT02532543,true,true
NCT02528942,true,true
NCT02528747,true,true
NCT02528188,true,true
NCT02524236,true,true
NCT02523690,true,true
NCT02518490,true,true
NCT02513771,true,true
NCT02505009,true,true
NCT02505945,true,true
NCT02503280,true,true
NCT02497430,true,true
NCT02486991,true,true
NCT02485821,true,true
NCT02477280,true,true
NCT02474563,true,true
NCT02462161,true,true
NCT02459704,true,true
NCT02452905,true,true
NCT02448381,true,true
NCT02447731,true,true
NCT02447081,true,true
NCT02444533,true,true
NCT02443805,true,true
NCT02441894,true,true
NCT02439775,true,true
NCT02437422,true,true
NCT02437253,true,true
NCT02428933,true,true
NCT02418000,true,true
NCT02413918,true,true
NCT02409355,true,true
NCT02388971,true,true
NCT02383121,true,true
NCT02382796,true,true
NCT02380352,true,true
NCT02380079,true,true
NCT02377544,true,true
NCT02369198,true,true
NCT02365818,true,true
NCT02364999,true,true
NCT02361892,true,true
NCT02360995,true,true
NCT02357420,true,true
NCT02355535,true,true
NCT02349009,true,true
NCT02345642,true,true
NCT02345369,true,true
NCT02343575,true,true
NCT02343549,true,true
NCT02341625,true,true
NCT02340676,true,true
NCT02340221,true,true
NCT02337270,true,true
NCT02333331,true,true
NCT02327624,true,true
NCT02322112,true,true
NCT02321709,true,true
NCT02319772,true,true
NCT02314052,true,true
NCT02313454,true,true
NCT02311127,true,true
NCT02307578,true,true
NCT02301936,true,true
NCT02293863,true,true
NCT02299076,true,true
NCT02292771,true,true
NCT02286947,true,true
NCT02272296,true,true
NCT02256696,true,true
NCT02245230,true,true
NCT02243007,true,true
NCT02242409,true,true
NCT02239263,true,true
NCT02238730,true,true
NCT02235272,true,true
NCT02234869,true,true
NCT02234375,true,true
NCT02234323,true,true
NCT02232620,true,true
NCT02229227,true,true
NCT02228655,true,true
NCT02222558,true,true
NCT02219321,true,true
NCT02218736,true,true
NCT02210559,true,true
NCT02204085,true,true
NCT02203721,true,true
NCT02201472,true,true
NCT02201355,true,true
NCT02199041,true,true
NCT02198092,true,true
NCT02193087,true,true
NCT02192931,true,true
NCT02192723,true,true
NCT02190279,true,true
NCT02187601,true,true
NCT02179671,true,true
NCT02175771,true,true
NCT02174276,true,true
NCT02167958,true,true
NCT02165644,true,true
NCT02165605,true,true
NCT02164539,true,true
NCT02158663,true,true
NCT02151383,true,true
NCT02150330,true,true
NCT02146352,true,true
NCT02143050,true,true
NCT02140554,true,true
NCT02133872,true,true
NCT02134301,true,true
NCT02132884,true,true
NCT02132169,true,true
NCT02131662,true,true
NCT02123615,true,true
NCT02121249,true,true
NCT02109445,true,true
NCT02104674,true,true
NCT02098161,true,true
NCT02092792,true,true
NCT02091947,true,true
NCT02091934,true,true
NCT02091869,true,true
NCT02087839,true,true
NCT02087423,true,true
NCT02082067,true,true
NCT02075749,true,true
NCT02066727,true,true
NCT02066311,true,true
NCT02066298,true,true
NCT02065596,true,true
NCT02062658,true,true
NCT02054897,true,true
NCT02049138,true,true
NCT02046395,true,true
NCT02042339,true,true
NCT02041195,true,true
NCT02036242,true,true
NCT02035085,true,true
NCT02034435,true,true
NCT02032433,true,true
NCT02025543,true,true
NCT02024607,true,true
NCT02021331,true,true
NCT02015897,true,true
NCT02013804,true,true
NCT02013050,true,true
NCT02011425,true,true
NCT02008591,true,true
NCT02003183,true,true
NCT01994109,true,true
NCT01993849,true,true
NCT01993186,true,true
NCT01989676,true,true
NCT01989468,true,true
NCT01982760,true,true
NCT01980953,true,true
NCT01980342,true,true
NCT01977573,true,true
NCT01976390,true,true
NCT01966718,true,true
NCT01965665,true,true
NCT01965327,true,true
NCT01964729,true,true
NCT01964326,true,true
NCT01957982,true,true
NCT01954082,true,true
NCT01950169,true,true
NCT01940419,true,true
NCT01937169,true,true
NCT01933815,true,true
NCT01929941,true,true
NCT01927861,true,true
NCT01925092,true,true
NCT01923649,true,true
NCT01920477,true,true
NCT01920087,true,true
NCT01917006,true,true
NCT01913561,true,true
NCT01913535,true,true
NCT01913340,true,true
NCT01911260,true,true
NCT01909453,true,true
NCT01908972,true,true
NCT01908660,true,true
NCT01903798,true,true
NCT01903720,true,true
NCT01903031,true,true
NCT01902004,true,true
NCT01899911,true,true
NCT01897714,true,true
NCT01894568,true,true
NCT01892813,true,true
NCT01890265,true,true
NCT01889849,true,true
NCT01888263,true,true
NCT01886794,true,true
NCT01875614,true,true
NCT01868971,true,true
NCT01866839,true,true
NCT01861704,true,true
NCT01859585,true,true
NCT01858064,true,true
NCT01856530,true,true
NCT01852227,true,true
NCT01852071,true,true
NCT01851707,true,true
NCT01837797,true,true
NCT01836094,true,true
NCT01833221,true,true
NCT01829347,true,true
NCT01828346,true,true
NCT01827371,true,true
NCT01827085,true,true
NCT01817751,true,true
NCT01815840,true,true
NCT01815346,true,true
NCT01809964,true,true
NCT01796626,true,true
NCT01795911,true,true
NCT01795118,true,true
NCT01790464,true,true
NCT01790295,true,true
NCT01787383,true,true
NCT01779453,true,true
NCT01776424,true,true
NCT01774435,true,true
NCT01772797,true,true
NCT01772641,true,true
NCT01772550,true,true
NCT01771679,true,true
NCT01765582,true,true
NCT01763840,true,true
NCT01757132,true,true
NCT01754766,true,true
NCT01741012,true,true
NCT01740791,true,true
NCT01739621,true,true
NCT01735318,true,true
NCT01730053,true,true
NCT01729767,true,true
NCT01729286,true,true
NCT01728259,true,true
NCT01725529,true,true
NCT01724346,true,true
NCT01721382,true,true
NCT01721044,true,true
NCT01714609,true,true
NCT01712997,true,true
NCT01711424,true,true
NCT01710865,true,true
NCT01710514,true,true
NCT01710345,true,true
NCT01703208,true,true
NCT01693627,true,true
NCT01690988,true,true
NCT01689974,true,true
NCT01684813,true,true
NCT01678755,true,true
NCT01674413,true,true
NCT01664923,true,true
NCT01663766,true,true
NCT01661543,true,true
NCT01659996,true,true
NCT01655498,true,true
NCT01651884,true,true
NCT01647152,true,true
NCT01641848,true,true
NCT01639352,true,true
NCT01637194,true,true
NCT01636388,true,true
NCT01630733,true,true
NCT01626924,true,true
NCT01626703,true,true
NCT01626014,true,true
NCT01624103,true,true
NCT01621022,true,true
NCT01618058,true,true
NCT01616758,true,true
NCT01614067,true,true
NCT01612351,true,true
NCT01603108,true,true
NCT01598298,true,true
NCT01596127,true,true
NCT01592383,true,true
NCT01589978,true,true
NCT01589055,true,true
NCT01588028,true,true
NCT01587651,true,true
NCT01582152,true,true
NCT01581164,true,true
NCT01574378,true,true
NCT01565148,true,true
NCT01558687,true,true
NCT01557790,true,true
NCT01557647,true,true
NCT01554566,true,true
NCT01552694,true,true
NCT01546753,true,true
NCT01543256,true,true
NCT01538394,true,true
NCT01537432,true,true
NCT01534325,true,true
NCT01534078,true,true
NCT01531894,true,true
NCT01529034,true,true
NCT01527149,true,true
NCT01519427,true,true
NCT01515917,true,true
NCT01512706,true,true
NCT01505088,true,true
NCT01503411,true,true
NCT01501929,true,true
NCT01497366,true,true
NCT01487499,true,true
NCT01474122,true,true
NCT01469156,true,true
NCT01468311,true,true
NCT01467947,true,true
NCT01466595,true,true
NCT01463397,true,true
NCT01461278,true,true
NCT01455012,true,true
NCT01453348,true,true
NCT01446796,true,true
NCT01445678,true,true
NCT01443442,true,true
NCT01438866,true,true
NCT01436227,true,true
NCT01436968,true,true
NCT01434511,true,true
NCT01427920,true,true
NCT01427530,true,true
NCT01426386,true,true
NCT01426230,true,true
NCT01424033,true,true
NCT01418157,true,true
NCT01417091,true,true
NCT01415960,true,true
NCT01414244,true,true
NCT01412541,true,true
NCT01409187,true,true
NCT01404949,true,true
NCT01401517,true,true
NCT01401010,true,true
NCT01400113,true,true
NCT01399905,true,true
NCT01394939,true,true
NCT01389479,true,true
NCT01388478,true,true
NCT01386658,true,true
NCT01382225,true,true
NCT01379534,true,true
NCT01379196,true,true
NCT01377987,true,true
NCT01377233,true,true
NCT01370733,true,true
NCT01370590,true,true
NCT01356173,true,true
NCT01348100,true,true
NCT01346137,true,true
NCT01345474,true,true
NCT01345019,true,true
NCT01342107,true,true
NCT01340144,true,true
NCT01337154,true,true
NCT01335009,true,true
NCT01334203,true,true
NCT01333332,true,true
NCT01327963,true,true
NCT01326663,true,true
NCT01326533,true,true
NCT01318954,true,true
NCT01318499,true,true
NCT01318434,true,true
NCT01316263,true,true
NCT01311713,true,true
NCT01310270,true,true
NCT01309737,true,true
NCT01306968,true,true
NCT01305616,true,true
NCT01305408,true,true
NCT01303965,true,true
NCT01303159,true,true
NCT01299415,true,true
NCT01295697,true,true
NCT01295060,true,true
NCT01292863,true,true
NCT01290731,true,true
NCT01286038,true,true
NCT01281475,true,true
NCT01278953,true,true
NCT01273779,true,true
NCT01266876,true,true
NCT01266850,true,true
NCT01266811,true,true
NCT01265550,true,true
NCT01259856,true,true
NCT01259063,true,true
NCT01257802,true,true
NCT01254721,true,true
NCT01253707,true,true
NCT01253135,true,true
NCT01244100,true,true
NCT01246011,true,true
NCT01243567,true,true
NCT01242514,true,true
NCT01231802,true,true
NCT01229111,true,true
NCT01226511,true,true
NCT01225562,true,true
NCT01215942,true,true
NCT01212263,true,true
NCT01211405,true,true
NCT01207687,true,true
NCT01206556,true,true
NCT01202799,true,true
NCT01200342,true,true
NCT01198327,true,true
NCT01196026,true,true
NCT01194245,true,true
NCT00758563,true,true
NCT01193361,true,true
NCT01189851,true,true
NCT01185067,true,true
NCT01182805,true,true
NCT01181986,true,true
NCT01181895,true,true
NCT01176266,true,true
NCT01171534,true,true
NCT01168219,true,true
NCT01167335,true,true
NCT01167244,true,true
NCT01163487,true,true
NCT01156675,true,true
NCT01152346,true,true
NCT01151410,true,true
NCT01151098,true,true
NCT01149850,true,true
NCT01147380,true,true
NCT01147003,true,true
NCT01146925,true,true
NCT01146041,true,true
NCT01143857,true,true
NCT01139021,true,true
NCT01138501,true,true
NCT01132547,true,true
NCT01129778,true,true
NCT01125033,true,true
NCT01121185,true,true
NCT01121146,true,true
NCT01119625,true,true
NCT01118819,true,true
NCT01113463,true,true
NCT01110746,true,true
NCT01109173,true,true
NCT01101698,true,true
NCT01098266,true,true
NCT01091246,true,true
NCT01089127,true,true
NCT01080469,true,true
NCT01080079,true,true
NCT01079325,true,true
NCT01078909,true,true
NCT01077141,true,true
NCT01076647,true,true
NCT01070953,true,true
NCT01066715,true,true
NCT01063933,true,true
NCT01056627,true,true
NCT01052662,true,true
NCT01050543,true,true
NCT01049984,true,true
NCT01045798,true,true
NCT01045499,true,true
NCT01041638,true,true
NCT01037127,true,true
NCT01035502,true,true
NCT01034553,true,true
NCT01029795,true,true
NCT01029405,true,true
NCT01029028,true,true
NCT01025232,true,true
NCT01023308,true,true
NCT01021007,true,true
NCT01018563,true,true
NCT01018173,true,true
NCT01016769,true,true
NCT01014247,true,true
NCT01012622,true,true
NCT01011933,true,true
NCT01004081,true,true
NCT01003990,true,true
NCT01003431,true,true
NCT01002235,true,true
NCT01000155,true,true
NCT00999505,true,true
NCT00996684,true,true
NCT00996242,true,true
NCT00992680,true,true
NCT00983060,true,true
NCT00980460,true,true
NCT00971048,true,true
NCT00970684,true,true
NCT00968773,true,true
NCT00967369,true,true
NCT00964158,true,true
NCT00960804,true,true
NCT00960544,true,true
NCT00957853,true,true
NCT00957216,true,true
NCT00955357,true,true
NCT00954096,true,true
NCT00953147,true,true
NCT00951015,true,true
NCT00950092,true,true
NCT00949975,true,true
NCT00943917,true,true
NCT00942734,true,true
NCT00941603,true,true
NCT00931723,true,true
NCT00925600,true,true
NCT00924716,true,true
NCT00909935,true,true
NCT00907426,true,true
NCT00906282,true,true
NCT00904683,true,true
NCT00904280,true,true
NCT00903760,true,true
NCT00902928,true,true
NCT00899379,true,true
NCT00892437,true,true
NCT00889018,true,true
NCT00888927,true,true
NCT00887653,true,true
NCT00887640,true,true
NCT00880464,true,true
NCT00874497,true,true
NCT00874237,true,true
NCT00872534,true,true
NCT00868192,true,true
NCT00863317,true,true
NCT00862849,true,true
NCT00841841,true,true
NCT00858247,true,true
NCT00855972,true,true
NCT00840450,true,true
NCT00839306,true,true
NCT00836992,true,true
NCT00828945,true,true
NCT00828581,true,true
NCT00820638,true,true
NCT00819169,true,true
NCT00817362,true,true
NCT00812383,true,true
NCT00811798,true,true
NCT00807053,true,true
NCT00806156,true,true
NCT00801801,true,true
NCT00797823,true,true
NCT00794781,true,true
NCT00794677,true,true
NCT00794378,true,true
NCT00793156,true,true
NCT00788775,true,true
NCT00787644,true,true
NCT00785525,true,true
NCT00783705,true,true
NCT00778518,true,true
NCT00776854,true,true
NCT00770861,true,true
NCT00769093,true,true
NCT00768989,true,true
NCT00768144,true,true
NCT00767520,true,true
NCT00763698,true,true
NCT00761813,true,true
NCT00759395,true,true
NCT00757978,true,true
NCT00753883,true,true
NCT00753051,true,true
NCT00735475,true,true
NCT00735241,true,true
NCT00734604,true,true
NCT00731055,true,true
NCT00729937,true,true
NCT00727220,true,true
NCT00726323,true,true
NCT00720304,true,true
NCT00719810,true,true
NCT00719641,true,true
NCT00718640,true,true
NCT00718263,true,true
NCT00716963,true,true
NCT00716547,true,true
NCT00716053,true,true
NCT00715104,true,true
NCT00712114,true,true
NCT00710593,true,true
NCT00702208,true,true
NCT00698828,true,true
NCT00696800,true,true
NCT00692276,true,true
NCT00691067,true,true
NCT00688038,true,true
NCT00686634,true,true
NCT00682734,true,true
NCT00682097,true,true
NCT00681824,true,true
NCT00681239,true,true
NCT00678418,true,true
NCT00677586,true,true
NCT00675272,true,true
NCT00672412,true,true
NCT00668148,true,true
NCT00667849,true,true
NCT00667797,true,true
NCT00666679,true,true
NCT00664378,true,true
NCT00663286,true,true
NCT00659139,true,true
NCT00658918,true,true
NCT00658411,true,true
NCT00655863,true,true
NCT00654732,true,true
NCT00654628,true,true
NCT00653276,true,true
NCT00651768,true,true
NCT00650520,true,true
NCT00649272,true,true
NCT00648791,true,true
NCT00647842,true,true
NCT00646529,true,true
NCT00643474,true,true
NCT00642837,true,true
NCT00636441,true,true
NCT00634309,true,true
NCT00633880,true,true
NCT00626314,true,true
NCT00625404,true,true
NCT00624767,true,true
NCT00623779,true,true
NCT00621959,true,true
NCT00620243,true,true
NCT00617058,true,true
NCT00616915,true,true
NCT00616655,true,true
NCT00610649,true,true
NCT00608712,true,true
NCT00607971,true,true
NCT00606749,true,true
NCT00606593,true,true
NCT00605644,true,true
NCT00598871,true,true
NCT00591136,true,true
NCT00588380,true,true
NCT00586664,true,true
NCT00584909,true,true
NCT00583986,true,true
NCT00583752,true,true
NCT00582556,true,true
NCT00578877,true,true
NCT00578721,true,true
NCT00577356,true,true
NCT00576472,true,true
NCT00573989,true,true
NCT00570908,true,true
NCT00569140,true,true
NCT00567008,true,true
NCT00564681,true,true
NCT00558753,true,true
NCT00557219,true,true
NCT00556933,true,true
NCT00555321,true,true
NCT00555646,true,true
NCT00552344,true,true
NCT00551057,true,true
NCT00550446,true,true
NCT00543777,true,true
NCT00542841,true,true
NCT00540787,true,true
NCT00539578,true,true
NCT00538343,true,true
NCT00536198,true,true
NCT00529568,true,true
NCT00525408,true,true
NCT00524342,true,true
NCT00524043,true,true
NCT00520481,true,true
NCT00520013,true,true
NCT00517985,true,true
NCT00517361,true,true
NCT00514618,true,true
NCT00500812,true,true
NCT00498186,true,true
NCT00496340,true,true
NCT00495157,true,true
NCT00493883,true,true
NCT00492011,true,true
NCT00487734,true,true
NCT00486018,true,true
NCT00482430,true,true
NCT00479856,true,true
